name,provide,address
Trường tiểu học Lê Công Phép,Tp. Hồ Chí Minh,"ĐƯỜNG SỐ 1A, KP6 – Phường An Lạc"
Trường tiểu học Bình Trị Đông,Tp. Hồ Chí Minh,"ĐƯỜNG TÂN HÒA ĐÔNG, KP12 – Phường Bình Trị Đông"
Trường tiểu học Bình Tân,Tp. Hồ Chí Minh,"ĐƯỜNG SỐ 48, KP9 – Phường Tân Tạo"
Trường tiểu học Tân Tạo A,Tp. Hồ Chí Minh,"ĐƯỜNG LỘ TẺ, KP3 – Phường Tân Tạo A"
Trường tiểu học Kim Đồng,Tp. Hồ Chí Minh,Quận Bình Tân
Trường tiểu học Lê Trọng Tấn,Tp. Hồ Chí Minh,79/24 Đường số 4-Kp7 – Phường Bình Hưng Hòa
Trường tiểu học Phù Đổng,Tp. Hồ Chí Minh,73 Lô Tư Kp22 – Phường Bình Hưng Hòa A
Trường tiểu học Ngôi Sao Nhỏ,Tp. Hồ Chí Minh,Số 10 đường số 22 – Phường Bình Trị Đông B
Trường tiểu học Trí Tuệ Việt,Tp. Hồ Chí Minh,Số 79 đường số 3 – Phường Bình Hưng Hòa B
Trường tiểu học Khai Trí,Tp. Hồ Chí Minh,252/4/40 QL 1A KP3 – Phường Bình Hưng Hòa B
Trường Tiểu học Hòa Ninh,Đà Nẵng,"Thôn Đông Sơn, Xã Hòa Ninh"
Trường Tiểu học số 1 Hòa Liên,Đà Nẵng,"Thôn Quan Nam 3, Xã Hòa Liên"
Trường Tiểu học số 2 Hòa Liên,Đà Nẵng,"Thôn Vân Dương 2, Xã Hòa Liên"
Trường Tiểu học Hòa Bắc,Đà Nẵng,"Thôn Phò Nam, Xã Hòa Bắc"
Trường tiểu học Hoài Thượng,Bắc Ninh,Đại Mão - Hoài Thượng - Thuận Thành - Bắc Ninh
Trường tiểu học Đại Đồng Thành số 1,Bắc Ninh,"Đồng Đông, Đại Đồng Thành"
Trường tiểu học Đại Đồng Thành số 2,Bắc Ninh,Thôn Đồng Đông xã Đại Đồng Thành
Trường tiểu học Mão Điền số 1,Bắc Ninh,Xóm Ngòi - Mão Điền
Trường tiểu học Mão Điền số 2,Bắc Ninh,Xóm Ba - Mão Điền- Thuận Thành- Bac Ninh
Trường tiểu học Song Hồ,Bắc Ninh,Thôn Đạo Tú - Xã Song Hồ
Trường tiểu học Đình Tổ số 1,Bắc Ninh,Đình Tổ xã Đình Tổ
Trường tiểu học Đình Tổ số 2,Bắc Ninh,"Thôn Phú Mỹ, xã Đình Tổ, huyện Thuận Thành, tỉnh Bắc Ninh"
Trường tiểu học Nguyễn Lượng Thái,Bắc Ninh,An Bình - Thuận Thành - Bắc Ninh
Trường Tiểu học Nguyễn Quang Bật,Bắc Ninh,Thường Vũ - An Bình - Thuận Thành - Bắc Ninh
Trường tiểu học Trí Quả,Bắc Ninh,Phương Quan - Trí Quả - Thuận Thành - Bắc Ninh
Trường tiểu học Gia Đông số 1,Bắc Ninh,Xã Gia Đông - Huyện Thuận Thành - tỉnh Bắc Ninh
Trường tiểu học Gia Đông số 2,Bắc Ninh,Tam Á - Gia Đông - Thuận Thành - Bắc Ninh
Trường tiểu học Thanh Khương,Bắc Ninh,Thanh Hoài - Thanh Khương - Thuận Thành
Trường tiểu học Trạm Lộ,Bắc Ninh,Thôn Ngọc Nội-Xã Trạm Lộ-Huyện Thuận Thành-Tỉnh Bắc Ninh
Trường tiểu học Xuân Lâm,Bắc Ninh,Thôn Thanh Bình xã Xuân Lâm huyện Thuận Thành tỉnh Bắc Ninh
Trường tiểu học Hà Mãn,Bắc Ninh,"Mãn Xá, Hà Mãn, Thuận Thành, Bắc Ninh."
Trường tiểu học Nguyễn Gia Thiều,Bắc Ninh,"Đồng Ngư, Ngũ Thái, Thuận Thành, Bắc Ninh"
Trường tiểu học Nguyệt Đức,Bắc Ninh,Kim Tháp-Nguyệt Đức-Thuận Thành-Bắc Ninh
Trường tiểu học Ninh Xá,Bắc Ninh,Thôn Phủ - xã Ninh Xá - huyện Thuận Thành
Trường tiểu học Nghĩa Đạo,Bắc Ninh,Đông Lĩnh-Nghĩa Đạo-TT-BN
Trường tiểu học Song Liễu,Bắc Ninh,Liễu Khê- Song Liễu- Thuận Thành
Trường tiểu học thị trấn Gia Bình,Bắc Ninh,Nội Phú - Thị trấn Gia Bình
Trường tiểu học Vạn Ninh,Bắc Ninh,Xuân Dương - Vạn Ninh - Gia Bình - Bắc Ninh
Trường Tiểu học Thái Bảo,Bắc Ninh,Tân Hương- Thái Bảo- Gia Bình
Trường tiểu học Giang Sơn,Bắc Ninh,Du Tràng - Giang Sơn
Trường tiểu học Cao Đức,Bắc Ninh,Trại Than - Cao Đức - Gia Bình - Bắc Ninh
Trường tiểu học Đại lai,Bắc Ninh,Thôn Trung Thành-xã ĐạiLai- Huyện Gia Bình- tỉnh Bắc Ninh
Trường tiểu học Song Giang,Bắc Ninh,Từ Ái - Song Giang
Trường tiểu học Bình Dương,Bắc Ninh,Đìa - Bình Dương - Gia Bình - BN
Trường tiểu học Lãng Ngâm,Bắc Ninh,An Quang-Lãng Ngâm-Gia Binh-Bắc Ninh
Trường tiểu học Nhân Thắng,Bắc Ninh,Cầu Đào - Nhân Thắng
Trường tiểu học Xuân Lai số 1,Bắc Ninh,Định Mỗ - Xuân lai - Gia Bình - Bắc Ninh
Trường tiểu học Xuân Lai số 2,Bắc Ninh,Thôn Xuân Lai- Xã Xuân Lai- Huyện Gia Bình- Tỉnh Bắc Ninh
Trường tiểu học Đông Cứu,Bắc Ninh,Trường tiểu học Đông Cứu- Gia Bình- Bắc Ninh
Trường tiểu học Đại Bái,Bắc Ninh,Đại Bái - Đại Bái - Gia Bình - Bắc Ninh
Trường tiểu học Quỳnh Phú,Bắc Ninh,Thủ Pháp - Quỳnh Phú - Gia Bình - Bắc Ninh
Trường tiểu học thị trấn Thứa,Bắc Ninh,Tân Dân - Thị trấn Thứa - Lương Tài
Trường tiểu học An Thịnh A,Bắc Ninh,Lôi Châu - An Thịnh - Lương Tài - Bắc Ninh
Trường Tiểu học An Thịnh B,Bắc Ninh,Thanh Lâm - An Thịnh - Lương Tài - Bắc Ninh
Trường Tiểu học Trung Kênh,Bắc Ninh,Cáp Trại - Trung Kênh - Lương Tài - Bắc Ninh
Trường Tiểu học Phú Hoà A,Bắc Ninh,Phú Trên - Phú Hòa - Lương Tài - Bắc Ninh
Trường Tiểu học Phú Hoà B,Bắc Ninh,Tỳ Điện - Phú Hòa - Lương Tài
Trường tiểu học Mỹ Hương,Bắc Ninh,An Mỹ - Mỹ Hương - Lương Tài
Trường Tiểu học Tân Lãng,Bắc Ninh,Lạng Khê - Tân Lãng - Lương Tài - Bắc Ninh
Trường tiểu học Quảng Phú số 1,Bắc Ninh,Lĩnh Mai - Quảng Phú - Lương Tài - Bắc Ninh
Trường tiểu học Quảng Phú số 2,Bắc Ninh,"Quảng Bố, Quảng Phú, Lương Tài, Bắc Ninh"
Trường Tiểu học Trừng Xá,Bắc Ninh,Đỉnh Dương - Trừng Xá - Lương Tài - Bắc Ninh
Trường tiểu học Lai Hạ,Bắc Ninh,Lai Hạ-Lai Hạ-Lương Tài-Bắc Ninh
Trường tiểu học Trung Chính A,Bắc Ninh,Thiên Đức Trung Chính Lương Tài Bắc Ninh
Trường Tiểu học Trung Chính B,Bắc Ninh,Trung Chính - Lương Tài - Bắc Ninh
Trường tiểu học Minh Tân,Bắc Ninh,Nhất Trai - Minh Tân - Lương Tài
Trường tiểu học Bình Định số 1,Bắc Ninh,Bình Định - Lương Tài - Bắc Ninh
Trường tiểu học Bình Định số 2,Bắc Ninh,Ngọc Trì_Bình Định_Lương Tài
Trường tiểu học Phú Lương,Bắc Ninh,Bích Khê - Phú Lương - Lương Tài - Bắc Ninh
Trường tiểu học Lâm Thao,Bắc Ninh,Nhiêu Đậu - Lâm Thao - Lương Tài - Bắc Ninh
Trường Tiểu học Kim Tân,Hải Dương,Huyện Kim Thành    
Trường  Tiểu học Kim Xuyên,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Kiến Đức,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Lai Vu,Hải Dương,Huyện Kim Thành    
Trường  Tiểu học Liên Hà,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Ngũ Phúc,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Phúc Thành,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Phú Thái,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Quảng Đạt,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Quỳnh Khê,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Tam Kỳ,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Thượng Vũ,Hải Dương,Huyện Kim Thành    
Trường Tiểu học Tuấn Hưng,Hải Dương,Huyện Kim Thành    
Trường Tiểu học An Tây B,Bình Dương,Bến Cát
Trường Tiểu học Võ Thị Sáu,Bình Dương,Bến Cát
Trường Tiểu học Trừ Văn Thố,Bình Dương,Bàu Bàng
Trường Tiểu học Trần Quốc Tuấn,Bình Dương,Bến Cát
Trường Tiểu học Thới Hoà,Bình Dương,Bến Cát
Trường Tiểu học Tân Định,Bình Dương,Bến Cát
Trường Tiểu học Mỹ Phước,Bình Dương,Bến Cát
Trường Tiểu học Long Nguyên,Bình Dương,Bàu Bàng
Trường Tiểu học Lai Uyên A,Bình Dương,Bàu Bàng
Trường Tiểu học Lai Uyên B,Bình Dương,Bàu Bàng
Trường Tiểu học Lai Hưng A,Bình Dương,Bàu Bàng
Trường Tiểu học Lai Hưng B,Bình Dương,Bàu Bàng
Trường Tiểu học Lai Hưng C,Bình Dương,Bàu Bàng
Trường Tiểu học Hoà Lợi,Bình Dương,Bến Cát
Trường Tiểu học Hồ Hảo Hớn,Bình Dương,Bến Cát
Trường Tiểu học Chánh Phú Hoà,Bình Dương,Bến Cát
Trường Tiểu học An Lợi,Bình Dương,Bến Cát
Trường Tiểu học An Điền,Bình Dương,Bến Cát
Trường Tiểu học Thanh Tân,Bình Dương,Dầu Tiếng
Trường Tiểu học Long Hoà,Bình Dương,Dầu Tiếng
Trường Tiểu học Ván Hương,Bình Dương,Dầu Tiếng
Trường Tiểu học Long Tân,Bình Dương,Dầu Tiếng
Trường Tiểu học An Lập,Bình Dương,Dầu Tiếng
Trường Tiểu học Thanh Tuyền,Bình Dương,Dầu Tiếng
Trường Tiểu học Bến Súc,Bình Dương,Dầu Tiếng
Trường Tiểu học Thanh An,Bình Dương,Dầu Tiếng
Trường Tiểu học Ngô Quyền,Bình Dương,Dầu Tiếng
Trường Tiểu học Định Phước,Bình Dương,Dầu Tiếng
Trường Tiểu học Định Thành,Bình Dương,Dầu Tiếng
Trường Tiểu học Định Hiệp,Bình Dương,Dầu Tiếng
Trường Tiểu học Định An,Bình Dương,Dầu Tiếng
Trường Tiểu học Minh Tân,Bình Dương,"Minh Tân, Dầu Tiếng"
Trường Tiểu học Hoà Lộc,Bình Dương,Dầu Tiếng
Trường Tiểu học Minh Hoà,Bình Dương,"Minh Hoà, Dầu Tiếng"
Trường Tiểu học Minh Thạnh,Bình Dương,"Minh Thạnh, Dầu Tiếng"
Trường Tiểu học Dầu Tiếng,Bình Dương,Thị trấn Dầu Tiếng
Trường Tiểu Học Láng Dài 1,Bà Rịa - Vũng Tàu,Huyện Đất Đỏ
Trường Tiểu Học Lộc An,Bà Rịa - Vũng Tàu,Ấp An Hải
Trường Tiểu Học Long Mỹ,Bà Rịa - Vũng Tàu,Ấp Mỹ An
Trường Tiểu Học Long Tân,Bà Rịa - Vũng Tàu,Ấp Tân Hiệp
Trường Tiểu Học Nguyễn Hùng Mạnh,Bà Rịa - Vũng Tàu,"Ấp Phước Lợi, xã Phước Hội"
Trường Tiểu Học Nguyễn Thị Hoa,Bà Rịa - Vũng Tàu,KP Tường Thành
Trường Tiểu Học Phước Hải 1,Bà Rịa - Vũng Tàu,KP Hải An - TT Phước Hải
Trường Tiểu Học Phước Hải 2,Bà Rịa - Vũng Tàu,KHU PHỐ HẢI TÂN
Trường Tiểu Học Phước Hải 3,Bà Rịa - Vũng Tàu,"Khu phố Hải Phúc, TT Phước Hải"
Trường Tiểu Học Phước Hội,Bà Rịa - Vũng Tàu,Ấp Hội Mỹ
Trường Tiểu Học Võ Thị Sáu,Bà Rịa - Vũng Tàu,Kp Phước Trung-Thị trấn Đất Đỏ
Trường Tiểu Học Cao Văn Ngọc,Bà Rịa - Vũng Tàu,"ấp An Thạnh, Xã An Ngãi"
Trường Tiểu Học Kim Đồng,Bà Rịa - Vũng Tàu,ấp Lò Vôi
Trường Tiểu Học Lê Hồng Phong,Bà Rịa - Vũng Tàu,ấp Tân Phước
Trường Tiểu Học Lê Lợi,Bà Rịa - Vũng Tàu,"Đường 36 mét, Khu phố Hải An"
Trường Tiểu Học Lương Thế Vinh,Bà Rịa - Vũng Tàu,"KP Hải Hòa, TT Long Hải"
Trường Tiểu Học Lý Tự Trọng,Bà Rịa - Vũng Tàu,Ấp Phước Thọ
Trường Tiểu Học Nguyễn Bỉnh Khiêm,Bà Rịa - Vũng Tàu,KP Hải Điền
Trường Tiểu Học Nguyễn Thị Minh Khai,Bà Rịa - Vũng Tàu,v
Trường Tiểu Học Phạm Ngũ Lão,Bà Rịa - Vũng Tàu,"Khu phố Hải Lộc, Long Hải"
Trường Tiểu Học Tam Phước,Bà Rịa - Vũng Tàu,"Ấp Phước Trung, xã Tam Phước"
Trường Tiểu Học Trần Quốc Toản,Bà Rịa - Vũng Tàu,"Ấp Phước Thắng , xã Phước Tỉnh"
Trường Tiểu học Chu Văn An,Bà Rịa - Vũng Tàu,Khu phố Hải An
Trường Tiểu học Đặng Văn Dực,Bà Rịa - Vũng Tàu,Ấp An Lạc
Trường Tiểu học Hoàng Văn Thụ,Bà Rịa - Vũng Tàu,Ấp Hải Sơn
Trường Tiểu học Võ Văn Kiệt,Bà Rịa - Vũng Tàu,Ấp Phước Hòa
Trường Tiểu Học Hạ Long,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Thắng Nhì,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Song ngữ Vũng Tàu,Bà Rịa - Vũng Tàu,Đạt chuẩn mức 1
Trường Tiểu Học Bàu Sen,Bà Rịa - Vũng Tàu,39 Thống Nhất phường 3 thành phố Vũng Tàu
Trường Tiểu Học Bùi Thị Xuân,Bà Rịa - Vũng Tàu,"Số 85 Lê Lợi, Phường 4, Tp Vũng Tàu"
Trường Tiểu Học Hoà Bình,Bà Rịa - Vũng Tàu,460 Trần Phú
Trường Tiểu Học Lê Lợi,Bà Rịa - Vũng Tàu,276 Lê Lợi
Trường Tiểu Học Long Sơn 2,Bà Rịa - Vũng Tàu,Thôn 6
Trường Tiểu Học Nguyễn Viết Xuân,Bà Rịa - Vũng Tàu,Khu Đô Thị Chí Linh
Trường Tiểu Học Quang Trung,Bà Rịa - Vũng Tàu,28 đường 30/4
Trường Tiểu Học Thắng Tam,Bà Rịa - Vũng Tàu,Số 106 Võ Thị Sáu
Trường Tiểu Học Trương Công Định,Bà Rịa - Vũng Tàu,236 Bình Giã
Trường Tiểu Học Việt Anh,Bà Rịa - Vũng Tàu,17 Trương Vĩnh Ký
Trường Tiểu Học Long Sơn 1,Bà Rịa - Vũng Tàu,"Thôn 1, Xã Long Sơn"
Trường Tiểu Học Phước Thắng,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Trưng vương,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Bình Minh,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Võ Nguyên Giáp,Bà Rịa - Vũng Tàu,Thành phố Bà Rịa
Trường Tiểu Học Châu Pha  A,Bà Rịa - Vũng Tàu,Tân Lễ B - Xã Châu Pha Huyện Tân Thành - BRVT
Trường Tiểu Học Châu Pha B,Bà Rịa - Vũng Tàu,"Tân Ro, Châu Pha, Tân Thành"
Trường Tiểu Học Chu Hải,Bà Rịa - Vũng Tàu,Thôn Đông Hải
Trường Tiểu Học Hắc Dịch,Bà Rịa - Vũng Tàu,Ấp 1
Trường Tiểu Học Lê Lợi,Bà Rịa - Vũng Tàu,Khu phố Quảng Phú
Trường Tiểu Học Lê Thị Hồng Gấm,Bà Rịa - Vũng Tàu,"Ấp Hải Sơn, xã Phước Hòa, huyện Tân Thành, tỉnh Bà Rịa - Vũng Tàu"
Trường Tiểu Học Lý Thường Kiệt,Bà Rịa - Vũng Tàu,Tổ 9 Ấp Tân Lộc
Trường Tiểu Học Mỹ Xuân,Bà Rịa - Vũng Tàu,"Ấp Mỹ Tân, Mỹ Xuân, Tân Thành"
Trường Tiểu Học Nguyễn Công Trứ,Bà Rịa - Vũng Tàu,"Ấp Trảng Cát, xã Hắc Dịch, Huyện Tân Thành, Tỉnh BR-VT"
Trường Tiểu Học Nguyễn Du,Bà Rịa - Vũng Tàu,"ấp Trảng Lớn, xã Hắc Dịch"
Trường Tiểu Học Nguyễn Huệ,Bà Rịa - Vũng Tàu,"ấp Phước Lập, xã Mỹ Xuân, huyện Tân Thành, tỉnh Bà Rịa Vũng Tàu"
Trường Tiểu Học Nguyễn Thị Định,Bà Rịa - Vũng Tàu,Trường Tiểu học Nguyễn Thị Định
Trường Tiểu Học Nguyễn Thị Minh Khai,Bà Rịa - Vũng Tàu,Ấp Lam Sơn
Trường Tiểu Học Nguyễn Văn Trỗi,Bà Rịa - Vũng Tàu,Ấp Phước Thạnh
Trường Tiểu Học Phan Đình Phùng,Bà Rịa - Vũng Tàu,Ấp 3 xã Sông Xoài huyện Tân Thành
Trường Tiểu Học Phú Mỹ,Bà Rịa - Vũng Tàu,"Khu phố Tân Ngọc, TT Phú Mỹ"
Trường Tiểu Học Quang Trung,Bà Rịa - Vũng Tàu,Tân Hạnh-Phú Mỹ-Tân Thành-Bà Rịa Vũng Tàu
Trường Tiểu Học Tóc Tiên,Bà Rịa - Vũng Tàu,"Ấp 3, Tóc Tiên, Tân Thành, BRVT"
Trường Tiểu Học Trần Quốc Toản,Bà Rịa - Vũng Tàu,Lang Cat
Trường Tiểu Học Trưng Vương,Bà Rịa - Vũng Tàu,Thôn Phước Long
Trường Tiểu Học Văn Lang,Bà Rịa - Vũng Tàu,"Ấp Phước Tấn, xã tân Hòa, Tân Thành, BRVT"
Trường Tiểu học Viện Lúa,Cần Thơ,Huyện Thới Lai
Trường Tiểu Học Thốt Nốt 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thốt Nốt 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thốt Nốt 3,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Trung Nhứt 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Trung Nhứt 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Trung Kiên 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Trung Kiên 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Trung Kiên 3,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thuận Hưng 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thuận Hưng 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thuận Hưng 3,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Tân Hưng,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thới Thuận 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thới Thuận 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thới Thuận 3,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thuận An,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Tân Lộc 1,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Tân Lộc 2,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Tân Lộc 3,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Tân Lộc 4,Cần Thơ,Quận Thốt Nốt
Trường Tiểu Học Thạnh Hòa,Cần Thơ,Quận Thốt Nốt
Trường Tiểu học Giai Xuân 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Giai Xuân 2,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Giai Xuân 3,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Giai Xuân 4,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Lộ Vòng Cung,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Tân Thới 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Trường Long 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Trường Long 2,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Trường Long 3,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Trường Long 4,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Tây Đô,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Thị trấn Phong Điền 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Thị trấn Phong Điền 2,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Thạnh Phú Đông,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Ái 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Ái 2,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Ái 3,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Nghĩa 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Nghĩa 2,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Nghĩa 3,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Nhơn Nghĩa 4,Cần Thơ,Huyện Phong Điền
Trường Tiểu học Mỹ Khánh 1,Cần Thơ,Huyện Phong Điền
Trường Tiểu Học Số 1 P.Châu Văn Liêm,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 2 P.Châu Văn Liêm,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 3 P.Châu Văn Liêm,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 4 P.Châu Văn Liêm,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 1 P.Thới An,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 2 P.Thới An,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 3 P.Thới An,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 4 P.Thới An,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 1 P.Phước Thới,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 2 P.Phước Thới,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 3 P.Phước Thới,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 4 P.Phước Thới,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 1 P.Trường Lạc,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 2 P.Trường Lạc,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 1 P.Thới Long,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 2 P.Thới Long,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 3 P.Thới Long,Cần Thơ,Quận Ô Môn
Trường Tiểu Học Số 4 P.Thới Long,Cần Thơ,Quận Ô Môn
Trường Tiểu Học An Thới 1,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học An Thới 2,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Bình Thủy,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Long Hòa 1,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Long Hòa 2,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Long Hòa 3,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Long Tuyền 1,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Long Tuyền 2,Cần Thơ,Quận Bình Thủy
Trường Tiểu Học Thới An Đông 1,Cần Thơ,Quận Bình Thủy
